Incident_ID,ResponseDate,CaseNumber,HundredBlock,Problem
"01/11/2019 20:18:30","3","NARCOB-Narcotics/Drug viol","BPD190111-002509",""
"01/11/2019 20:29:04","3","PARKIB-Parking Complaint/Issue","BPD190111-002512",""
"01/11/2019 23:00:57","3","ODORB-Odor Invest","BPD190111-002532",""
"01/12/2019 00:33:30","3","OAAB-Other Agency Assis","UCBP190112-002539",""
"01/12/2019 02:09:10","3","ASSISB-Assist","BPD190112-002548",""
"01/12/2019 02:58:26","3","ASSISB-Assist","BPD190112-002553",""
"01/12/2019 02:24:10","3","OAAB-Other Agency Assis","UCBP190112-002550",""
"01/12/2019 08:24:11","3","ASSISB-Assist","BPD190112-002574",""
"01/12/2019 07:41:14","3","SUSPI3B-Suspicious C","BPD190112-002568",""
"01/12/2019 08:59:32","3","OPCONB-Open Container","BPD190112-002578","20190112-0000378"
"01/12/2019 11:24:16","3","PARKIB-Parking Complaint/Issue","BPD190112-002611",""
"01/12/2019 12:46:36","3","CRTRE3B - Criminal Tresp C","BPD190112-002627","20190112-0000383"
"01/12/2019 13:54:53","3","ASSISB-Assist","BPD190112-002637",""
"01/12/2019 13:32:01","3","SUSPI3B-Suspicious C","BPD190112-002633",""
"01/12/2019 14:48:21","3","ASSISB-Assist","BPD190112-002648",""
"01/12/2019 14:57:14","3","FRAUD3B-Fraud C","BPD190112-002649",""
"01/12/2019 16:33:59","3","TRESP3B-Trespassing C","BPD190112-002670","20190112-0000392"
"01/12/2019 17:30:05","3","ASSISB-Assist","BPD190112-002679",""
"01/12/2019 23:17:48","3","SASL3B-Sex Assault C","BPD190112-002719","20190112-0000402"
"01/12/2019 21:11:07","3","ASSISB-Assist","BPD190112-002706",""
"01/13/2019 00:53:15","3","ASSISB-Assist","BPD190113-002730",""
"01/13/2019 03:41:35","3","ASSISB-Assist","BPD190113-002743","20190113-0000406"
"01/13/2019 09:27:05","3","FRAUD3B-Fraud C","BPD190113-002758","20190113-0000408"
"01/13/2019 10:33:18","3","PARKIB-Parking Complaint/Issue","BPD190113-002767",""
"01/13/2019 10:51:17","3","HARAS3B-Harassment C","BPD190113-002770",""
"01/13/2019 11:00:13","3","FRAUD3B-Fraud C","BPD190113-002772",""
"01/13/2019 11:00:59","3","PARKIB-Parking Complaint/Issue","BPD190113-002773",""
"01/13/2019 11:48:56","3","OAAB-Other Agency Assis","BPD190113-002774",""
"01/13/2019 16:15:44","3","PARKIB-Parking Complaint/Issue","BPD190113-002823",""
"01/13/2019 14:46:16","3","PARKIB-Parking Complaint/Issue","BPD190113-002809",""
"01/13/2019 13:01:58","3","NARCOB-Narcotics/Drug viol","BPD190113-002788",""
"01/13/2019 14:07:51","3","SUSPI3B-Suspicious C","BPD190113-002798",""
"01/13/2019 18:11:38","3","ASSISB-Assist","BPD190113-002847","20190113-0000419"
"01/13/2019 19:40:06","3","FIREWB-Fire Works Complaints","BPD190113-002860",""
"01/13/2019 20:35:33","3","SASL3B-Sex Assault C","BPD190113-002875",""
"01/14/2019 07:14:35","3","PARKIB-Parking Complaint/Issue","BPD190114-002923","20190114-0000429"
"01/14/2019 08:06:13","3","ASSISB-Assist","BPD190114-002930",""
"01/14/2019 12:03:07","3","CRTRE3B - Criminal Tresp C","BPD190114-003023",""
"01/14/2019 12:04:18","3","CRMIS3B - Criminal Mis C","LGBP190114-003027",""
"01/14/2019 12:04:47","3","ASSISB-Assist","BPD190114-003029",""
"01/14/2019 12:05:05","3","FRAUD3B-Fraud C","BPD190114-003030",""
"01/14/2019 11:50:23","3","HARAS3B-Harassment C","BPD190114-003010",""
"01/14/2019 12:01:37","3","ASSISB-Assist","BPD190114-003017",""
"01/14/2019 12:01:56","3","FRAUD3B-Fraud C","BPD190114-003018",""
"01/14/2019 09:44:19","3","TRESP3B-Trespassing C","BPD190114-002953",""
"01/14/2019 09:48:19","3","PARKIB-Parking Complaint/Issue","BPD190114-002954",""
"01/14/2019 11:19:23","3","CRTRE3B - Criminal Tresp C","BPD190114-002991",""
"01/14/2019 12:07:17","3","CRMIS3B - Criminal Mis C","BPD190114-003037",""
"01/14/2019 12:07:33","3","CRTRE3B - Criminal Tresp C","BPD190114-003038",""
"01/14/2019 12:08:08","3","CRTRE3B - Criminal Tresp C","BPD190114-003040",""
"01/14/2019 12:08:29","3","CRMIS3B - Criminal Mis C","BPD190114-003041",""
"01/14/2019 12:08:46","3","CRTRE3B - Criminal Tresp C","BPD190114-003042",""
"01/14/2019 12:09:09","3","CRTRE3B - Criminal Tresp C","BPD190114-003043",""
"01/14/2019 12:09:28","3","CRMIS3B - Criminal Mis C","BPD190114-003044",""
"01/14/2019 12:09:59","3","CRMIS3B - Criminal Mis C","BPD190114-003046",""
"01/14/2019 14:11:17","3","LITTEB-Littering","BPD190114-003074",""
"01/14/2019 14:15:04","3","ASSISB-Assist","BPD190114-003075","20190114-0000439"
"01/14/2019 12:45:18","3","ASSISB-Assist","BPD190114-003055",""
"01/14/2019 12:57:55","3","PARKIB-Parking Complaint/Issue","BPD190114-003060",""
"01/14/2019 15:49:06","3","CRTRE3B - Criminal Tresp C","BPD190114-003111",""
"01/14/2019 11:31:38","3","PARKIB-Parking Complaint/Issue","UCBP190114-003004",""
"01/14/2019 11:34:56","3","OAAB-Other Agency Assis","BPD190114-003005",""
"01/14/2019 14:43:57","3","HARAS3B-Harassment C","BPD190114-003082",""
"01/14/2019 14:47:43","3","FRAUD3B-Fraud C","BPD190114-003083","20190114-0000442"
"01/14/2019 14:55:25","3","SUSPI3B-Suspicious C","BPD190114-003085",""
"01/14/2019 14:59:12","3","TRESP3B-Trespassing C","BPD190114-003090",""
"01/14/2019 15:01:32","3","COENFB - Code Enforcement","BPD190114-003091",""
"01/14/2019 18:13:32","3","CIVILB - Civil Assist","BPD190114-003152",""
"01/14/2019 16:16:24","3","PARKIB-Parking Complaint/Issue","BPD190114-003121",""
"01/14/2019 16:18:52","3","PARKIB-Parking Complaint/Issue","BPD190114-003122",""
"01/14/2019 19:03:59","3","ASSISB-Assist","BPD190114-003164",""
"01/14/2019 19:05:53","3","SUSPI3B-Suspicious C","BPD190114-003158",""
"01/14/2019 19:33:15","3","LITTEB-Littering","LGBP190114-003170",""
"01/14/2019 22:25:28","3","ASSISB-Assist","BPD190114-003195",""
"01/14/2019 23:16:29","3","ASSISB-Assist","BPD190114-003204",""
"01/15/2019 00:41:36","3","PARKIB-Parking Complaint/Issue","BPD190115-003211",""
"01/15/2019 08:20:13","3","FRAUD3B-Fraud C","BPD190115-003259",""
"01/15/2019 11:58:11","3","HARAS3B-Harassment C","BPD190115-003317",""
"01/15/2019 10:30:08","3","PARKIB-Parking Complaint/Issue","BPD190115-003286",""
"01/15/2019 10:32:46","3","SUSPI3B-Suspicious C","BPD190115-003288","20190115-0000468"
"01/15/2019 13:27:22","3","ASSISB-Assist","BPD190115-003340",""
"01/15/2019 13:47:09","3","ASSISB-Assist","BPDBC190115-003344",""
"01/15/2019 15:10:01","3","ASSISB-Assist","BPD190115-003369",""
"01/15/2019 14:57:49","3","HARAS3B-Harassment C","BPD190115-003362",""
"01/15/2019 16:33:26","3","NARCOB-Narcotics/Drug viol","BPD190115-003400",""
"01/15/2019 16:43:46","3","PARKIB-Parking Complaint/Issue","BPD190115-003404",""
"01/15/2019 17:12:26","3","PARKIB-Parking Complaint/Issue","BPD190115-003411",""
"01/15/2019 15:43:18","3","ASSISB-Assist","BPD190115-003385",""
"01/15/2019 15:46:52","3","PARKIB-Parking Complaint/Issue","BPD190115-003388",""
"01/15/2019 16:10:12","3","PARKIB-Parking Complaint/Issue","BPD190115-003395",""
"01/15/2019 20:16:40","3","FRAUD3B-Fraud C","BPD190115-003445",""
"01/15/2019 19:43:52","3","PARKIB-Parking Complaint/Issue","BPD190115-003438",""
"01/15/2019 19:25:29","3","PARKIB-Parking Complaint/Issue","BPD190115-003435",""
"01/16/2019 00:58:37","3","ASSISB-Assist","BPD190116-003473",""
"01/15/2019 22:40:38","3","ASSISB-Assist","BPD190115-003460",""
"01/15/2019 20:48:37","3","ASSISB-Assist","BPD190115-003450","20190115-0000495"
"01/16/2019 02:11:07","3","NARCOB-Narcotics/Drug viol","BPD190116-003482",""
"01/16/2019 02:39:55","3","FRAUD3B-Fraud C","BPD190116-003483",""
"01/16/2019 05:30:13","3","CRMIS3B - Criminal Mis C","BPD190116-003500","20190116-0000507"
"01/16/2019 05:37:17","3","PARKIB-Parking Complaint/Issue","BPD190116-003502",""
"01/16/2019 06:46:30","3","CRTRE3B - Criminal Tresp C","BPD190116-003511","20190116-0000506"
"01/16/2019 04:59:44","3","ASSISB-Assist","BPD190116-003492",""
"01/16/2019 03:09:16","3","ASSISB-Assist","BPD190116-003485",""
"01/16/2019 07:14:33","3","CRTRE3B - Criminal Tresp C","BPD190116-003516","20190116-0000510"
"01/16/2019 08:07:51","3","OAAB-Other Agency Assis","BPDBC190116-003524",""
"01/16/2019 08:37:29","3","SUSPI3B-Suspicious C","BPD190116-003532","20190116-0000511"
"01/16/2019 09:05:26","3","PARKIB-Parking Complaint/Issue","BPD190116-003537",""
"01/16/2019 10:13:55","3","CRTRE3B - Criminal Tresp C","BPD190116-003560",""
"01/16/2019 10:14:51","3","SUSPI3B-Suspicious C","BPDBC190116-003562",""
"01/16/2019 10:15:16","3","CRTRE3B - Criminal Tresp C","BPD190116-003563",""
"01/16/2019 10:15:39","3","SUSPI3B-Suspicious C","BPD190116-003564",""
"01/16/2019 10:16:14","3","CRMIS3B - Criminal Mis C","BPD190116-003566",""
"01/16/2019 10:17:32","3","FRAUD3B-Fraud C","BPD190116-003571",""
"01/16/2019 10:17:48","3","FRAUD3B-Fraud C","BPD190116-003572",""
"01/16/2019 10:18:06","3","HARAS3B-Harassment C","BPD190116-003574",""
"01/16/2019 10:19:55","3","CRTRE3B - Criminal Tresp C","BPD190116-003581",""
"01/16/2019 10:29:13","3","ASSISB-Assist","BPD190116-003586",""
"01/16/2019 10:30:54","3","PARKIB-Parking Complaint/Issue","BPD190116-003588",""
"01/16/2019 12:21:08","3","NARCOB-Narcotics/Drug viol","BPD190116-003626",""
"01/16/2019 09:33:00","3","PARKIB-Parking Complaint/Issue","BPD190116-003544",""
"01/16/2019 09:41:06","3","PARKIB-Parking Complaint/Issue","BPD190116-003547",""
"01/16/2019 12:04:35","3","ASSISB-Assist","BPD190116-003619",""
"01/16/2019 13:52:50","3","PARKIB-Parking Complaint/Issue","BPD190116-003653",""
"01/16/2019 14:01:31","3","ASSISB-Assist","BPD190116-003656",""
"01/16/2019 14:04:25","3","PARKIB-Parking Complaint/Issue","BPD190116-003657",""
"01/16/2019 12:37:04","3","CRTRE3B - Criminal Tresp C","BPD190116-003632",""
"01/16/2019 14:57:35","3","PARKIB-Parking Complaint/Issue","BPD190116-003675","20190116-0000519"
"01/16/2019 15:53:20","3","SUSPI3B-Suspicious C","BPD190116-003694",""
"01/16/2019 16:48:42","3","FRAUD3B-Fraud C","BPD190116-003717","20190116-0000530"
"01/16/2019 17:55:44","3","PARKIB-Parking Complaint/Issue","BPD190116-003734",""
"01/16/2019 18:10:15","3","CRTRE3B - Criminal Tresp C","BPD190116-003736","20190116-0000533"
"01/16/2019 18:10:21","3","PARKIB-Parking Complaint/Issue","BPD190116-003737",""
"01/16/2019 18:19:55","3","NARCOB-Narcotics/Drug viol","BPD190116-003743",""
"01/16/2019 18:23:54","3","ASSISB-Assist","BPD190116-003745",""
"01/16/2019 19:01:14","3","ASSISB-Assist","BPD190116-003752","20190116-0000535"
"01/16/2019 19:01:55","3","ASSISB-Assist","BPD190116-003753",""
"01/16/2019 19:20:36","3","PARKIB-Parking Complaint/Issue","BPD190116-003756",""
"01/16/2019 19:47:36","3","OAAB-Other Agency Assis","LOBP190116-003759",""
"01/17/2019 00:38:21","3","ASSISB-Assist","BPD190117-003811",""
"01/16/2019 23:46:08","3","FIREWB-Fire Works Complaints","BPD190116-003804",""
"01/17/2019 08:21:29","3","CRTRE3B - Criminal Tresp C","BPD190117-003847",""
"01/17/2019 02:04:16","3","OAAB-Other Agency Assis","BPD190117-003816",""
"01/17/2019 02:12:44","3","ASSISB-Assist","BPD190117-003817",""
"01/17/2019 04:23:04","3","FRAUD3B-Fraud C","BPD190117-003826",""
"01/17/2019 08:47:29","3","PARKIB-Parking Complaint/Issue","BPD190117-003857",""
"01/17/2019 08:52:13","3","OAAB-Other Agency Assis","BPD190117-003860",""
"01/17/2019 05:59:01","3","ASSISB-Assist","BPD190117-003831","20190117-0000540"
"01/17/2019 06:20:19","3","ASSISB-Assist","BPD190117-003834","20190117-0000541"
"01/17/2019 10:05:41","3","PARKIB-Parking Complaint/Issue","BPD190117-003881",""
"01/17/2019 10:21:50","3","PARKIB-Parking Complaint/Issue","BPD190117-003884",""
"01/17/2019 10:35:23","3","HARAS3B-Harassment C","BPD190117-003891",""
"01/17/2019 11:23:57","3","PARKIB-Parking Complaint/Issue","BPD190117-003914","20190117-0000551"
"01/17/2019 11:43:48","3","OAAB-Other Agency Assis","BPD190117-003921",""
"01/17/2019 12:15:53","3","FRAUD3B-Fraud C","BPD190117-003936",""
"01/17/2019 12:17:20","3","CRMIS3B - Criminal Mis C","BPD190117-003938",""
"01/17/2019 13:19:38","3","ASSISB-Assist","BPD190117-003977",""
"01/17/2019 14:45:47","3","CRTRE3B - Criminal Tresp C","BPD190117-004042",""
"01/17/2019 14:46:39","3","CRTRE3B - Criminal Tresp C","BPD190117-004045",""
"01/17/2019 14:46:57","3","FRAUD3B-Fraud C","BPD190117-004046",""
"01/17/2019 14:39:50","3","CRTRE3B - Criminal Tresp C","BPD190117-004026",""
"01/17/2019 14:40:13","3","ASSISB-Assist","BPD190117-004027",""
"01/17/2019 14:40:30","3","HARAS3B-Harassment C","BPD190117-004028",""
"01/17/2019 14:41:29","3","CRTRE3B - Criminal Tresp C","BPD190117-004030",""
"01/17/2019 14:45:08","3","CRMIS3B - Criminal Mis C","BPD190117-004040",""
"01/17/2019 14:07:30","3","OAAB-Other Agency Assis","BPDBC190117-004011",""
"01/17/2019 14:47:54","3","CRTRE3B - Criminal Tresp C","BPD190117-004049",""
"01/17/2019 14:48:13","3","CRTRE3B - Criminal Tresp C","BPD190117-004050",""
"01/17/2019 14:48:31","3","CRTRE3B - Criminal Tresp C","BPD190117-004051",""
"01/17/2019 15:20:39","3","SUSPI3B-Suspicious C","BPD190117-004058",""
"01/17/2019 15:50:59","3","PARKIB-Parking Complaint/Issue","BPD190117-004069",""
"01/17/2019 14:15:06","3","ASSISB-Assist","BPD190117-004016",""
"01/17/2019 14:31:47","3","NARCOB-Narcotics/Drug viol","BPD190117-004020",""
"01/17/2019 15:58:10","3","PDACCB-Property Damage Acc","BPD190117-004075",""
"01/17/2019 16:21:05","3","NARCOB-Narcotics/Drug viol","BPD190117-004082",""
"01/17/2019 16:23:19","3","NARCOB-Narcotics/Drug viol","BPD190117-004083",""
"01/17/2019 17:13:37","3","FRAUD3B-Fraud C","BPD190117-004098","20190117-0000565"
"01/17/2019 18:04:50","3","ASSISB-Assist","BPD190117-004107",""
"01/17/2019 18:06:44","3","ASSISB-Assist","BPD190117-004108",""
"01/17/2019 18:28:47","3","ASSISB-Assist","BPD190117-004110","20190117-0000567"
"01/17/2019 17:16:49","3","PARKIB-Parking Complaint/Issue","BPD190117-004100",""
"01/17/2019 17:53:31","3","SUSPI3B-Suspicious C","BPD190117-004105",""
"01/17/2019 19:41:48","3","FRAUD3B-Fraud C","BPD190117-004127",""
"01/17/2019 19:26:07","3","PARKIB-Parking Complaint/Issue","BPD190117-004121",""
"01/17/2019 20:05:26","3","ASSISB-Assist","BPD190117-004132",""
"01/17/2019 20:19:30","3","ASSISB-Assist","BPD190117-004133",""
"01/17/2019 20:24:47","3","ASSISB-Assist","BPD190117-004134",""
"01/17/2019 22:37:49","3","SUSPI3B-Suspicious C","BPD190117-004165",""
"01/17/2019 20:38:21","3","HARAS3B-Harassment C","BPD190117-004138",""
"01/18/2019 12:43:26","3","HARAS3B-Harassment C","BPD190118-004332",""
"01/18/2019 12:43:46","3","HARAS3B-Harassment C","BPD190118-004333",""
"01/18/2019 12:44:04","3","FRAUD3B-Fraud C","BPD190118-004334",""
"01/18/2019 12:39:25","3","CRTRE3B - Criminal Tresp C","BPD190118-004322",""
"01/18/2019 11:03:09","3","PARKIB-Parking Complaint/Issue","BPD190118-004288",""
"01/18/2019 10:26:06","3","FRAUD3B-Fraud C","BPD190118-004275","20190118-0000590"
"01/18/2019 10:50:44","3","COENFB - Code Enforcement","BPD190118-004282",""
"01/18/2019 09:28:39","3","ASSISB-Assist","BPD190118-004260",""
"01/18/2019 07:12:03","3","OAAB-Other Agency Assis","JCBP190118-004230",""
"01/18/2019 07:12:52","3","OAAB-Other Agency Assis","BPDBC190118-004231",""
"01/18/2019 07:29:03","3","CRMIS3B - Criminal Mis C","BPD190118-004233","20190118-0000583"
"01/18/2019 03:26:18","3","SUSPI3B-Suspicious C","BPD190118-004217",""
"01/18/2019 08:34:09","3","PARKIB-Parking Complaint/Issue","BPD190118-004246",""
"01/18/2019 00:02:13","3","ASSISB-Assist","BPD190118-004183","20190118-0000578"
"01/18/2019 09:06:22","3","SASL3B-Sex Assault C","BPD190118-004254",""
"01/18/2019 13:06:58","3","CRMIS3B - Criminal Mis C","BPD190118-004342",""
"01/18/2019 11:45:00","3","HARAS3B-Harassment C","BPD190118-004303","20190118-0000596"
"01/18/2019 13:34:58","3","ASSISB-Assist","BPD190118-004349",""
"01/18/2019 13:38:46","3","ASSISB-Assist","BPD190118-004352",""
"01/18/2019 15:53:28","3","PARKIB-Parking Complaint/Issue","BPD190118-004395",""
"01/18/2019 15:56:00","3","PARKIB-Parking Complaint/Issue","BPD190118-004396","20190118-0000613"
"01/18/2019 16:18:42","3","PARKIB-Parking Complaint/Issue","BPD190118-004402","20190118-0000614"
"01/18/2019 14:12:34","3","HARAS3B-Harassment C","BPD190117-004138","20190118-0000612"
"01/18/2019 16:21:44","3","PARKIB-Parking Complaint/Issue","BPD190118-004404",""
"01/18/2019 16:37:03","3","OAAB-Other Agency Assis","LGBP190118-004410","20190118-0000618"
"01/18/2019 23:28:34","3","PDACCB-Property Damage Acc","BPD190118-004485",""
"01/18/2019 22:49:54","3","HARAS3B-Harassment C","BPD190118-004475","20190118-0000629"
"01/18/2019 23:00:43","3","PARKIB-Parking Complaint/Issue","BPD190118-004479",""
"01/18/2019 21:03:33","3","ASSISB-Assist","BPD190118-004458",""
"01/18/2019 21:07:39","3","ODORB-Odor Invest","BPD190118-004459",""
"01/18/2019 21:16:14","3","HARAS3B-Harassment C","BPD190118-004461",""
"01/18/2019 19:52:14","3","HARAS3B-Harassment C","BPD190118-004447",""
"01/18/2019 18:09:48","3","NARCOB-Narcotics/Drug viol","BPD190118-004428",""
"01/18/2019 17:17:54","3","PARKIB-Parking Complaint/Issue","BPD190118-004417",""
"01/18/2019 23:59:45","3","ASSISB-Assist","BPD190118-004495",""
"01/19/2019 00:25:11","3","OAAB-Other Agency Assis","UCBP190119-004503",""
"01/19/2019 09:07:29","3","CRTRE3B - Criminal Tresp C","BPD190119-004564","20190119-0000636"
"01/19/2019 09:33:41","3","FRAUD3B-Fraud C","BPD190119-004567","20190119-0000637"
"01/19/2019 11:06:43","3","PARKIB-Parking Complaint/Issue","BPD190119-004585",""
"01/19/2019 11:06:50","3","PARKIB-Parking Complaint/Issue","BPD190119-004586",""
"01/19/2019 11:30:56","3","PARKIB-Parking Complaint/Issue","BPD190119-004591",""
"01/19/2019 14:38:22","3","SUSPI3B-Suspicious C","BPD190119-004640",""
"01/19/2019 15:05:25","3","PARKIB-Parking Complaint/Issue","BPD190119-004654",""
"01/19/2019 15:06:17","3","PARKIB-Parking Complaint/Issue","BPD190119-004655",""
"01/19/2019 15:17:23","3","HARAS3B-Harassment C","BPD190119-004651",""
"01/19/2019 15:33:02","3","MUNIB-Municipal Ord Violation","BPD190119-004666",""
"01/19/2019 12:09:57","3","PARKIB-Parking Complaint/Issue","BPDBC190119-004601",""
"01/19/2019 13:05:30","3","CRMIS3B - Criminal Mis C","BPD190119-004614","20190119-0000653"
"01/19/2019 13:06:31","3","ASSISB-Assist","BPD190119-004615",""
"01/19/2019 16:12:23","3","INEXP3B-Indecent Exposure C","BPD190119-004677",""
"01/19/2019 20:34:37","3","ASSISB-Assist","BPD190119-004745","20190119-0000661"
"01/19/2019 22:01:07","3","ASSAU3B-Assault C","BPD190119-004764","20190119-0000664"
"01/19/2019 21:41:13","3","OAAB-Other Agency Assis","BPDBC190119-004757",""
"01/19/2019 22:55:28","3","OAAB-Other Agency Assis","UCBP190119-004776",""
"01/19/2019 23:02:30","3","OAAB-Other Agency Assis","UCBP190119-004777",""
"01/19/2019 16:20:02","3","HARAS3B-Harassment C","BPD190119-004682","20190119-0000656"
"01/20/2019 13:10:13","3","ASSISB-Assist","LOBP190120-004920",""
"01/20/2019 13:11:24","3","ASSISB-Assist","BPD190120-004921",""
"01/20/2019 04:36:19","3","ASSISB-Assist","BPD190120-004840",""
"01/20/2019 04:59:41","3","ASSISB-Assist","BPD190120-004841","20190120-0000670"
"01/20/2019 05:55:21","3","ASSISB-Assist","BPD190120-004845","20190120-0000672"
"01/20/2019 07:46:26","3","ASSISB-Assist","BPDBC190120-004853",""
"01/20/2019 20:21:40","3","ASSISB-Assist","BPD190120-005014",""
"01/20/2019 13:57:17","3","NARCOB-Narcotics/Drug viol","BPD190120-004935",""
"01/20/2019 14:00:41","3","PARKIB-Parking Complaint/Issue","BPD190120-004937",""
"01/20/2019 14:28:37","3","NARCOB-Narcotics/Drug viol","BPD190120-004943",""
"01/20/2019 14:46:06","3","SASL3B-Sex Assault C","BPD190120-004945","20190120-0000685"
"01/20/2019 13:43:56","3","TRESP3B-Trespassing C","BPD190120-004930",""
"01/20/2019 08:48:43","3","PARKIB-Parking Complaint/Issue","BPD190120-004862",""
"01/20/2019 10:32:10","3","PARKIB-Parking Complaint/Issue","BPD190120-004880",""
"01/20/2019 20:56:01","3","ODORB-Odor Invest","BPD190120-005019",""
"01/21/2019 08:27:12","3","PARKIB-Parking Complaint/Issue","BPD190121-005106",""
"01/21/2019 09:17:48","3","DTFB-Drug Task Force","BPD190121-005119",""
"01/21/2019 09:34:40","3","CRTRE3B - Criminal Tresp C","BPD190121-005122","20190121-0000700"
"01/21/2019 11:19:16","3","HARAS3B-Harassment C","BPD190121-005155",""
"01/21/2019 11:23:07","3","COENFB - Code Enforcement","BPD190121-005157",""
"01/21/2019 11:26:39","3","PARKIB-Parking Complaint/Issue","BPD190121-005159",""
"01/21/2019 10:28:26","3","PARKIB-Parking Complaint/Issue","BPD190121-005139",""
"01/21/2019 11:51:16","3","ASSISB-Assist","BPD190121-005169",""
"01/21/2019 14:08:55","3","PARKIB-Parking Complaint/Issue","BPD190121-005199",""
"01/21/2019 14:21:04","3","SUSPI3B-Suspicious C","BPD190121-005202",""
"01/21/2019 14:27:11","3","NARCOB-Narcotics/Drug viol","BPD190121-005203",""
"01/21/2019 14:28:46","3","OAAB-Other Agency Assis","BPD190121-005205",""
"01/21/2019 16:49:32","3","ASSISB-Assist","BPD190121-005249",""
